timestamp,supply_temp_c,return_temp_c
2024-03-02 15:57:00,6.677,11.151
2024-03-02 15:58:00,6.668,11.548
2024-03-02 15:59:00,6.628,11.124
2024-03-02 16:00:00,6.357,11.289
2024-03-02 16:01:00,6.54,11.267
2024-03-02 16:02:00,6.541,11.275
2024-03-02 16:03:00,6.89,11.115
2024-03-02 16:04:00,6.33,11.455
2024-03-02 16:05:00,6.726,10.95
2024-03-02 16:06:00,6.976,11.581
2024-03-02 16:07:00,6.711,10.942
2024-03-02 16:08:00,6.364,10.849
2024-03-02 16:09:00,6.556,11.389
2024-03-02 16:10:00,6.617,11.193
2024-03-02 16:11:00,6.369,10.983
2024-03-02 16:12:00,6.289,10.998
2024-03-02 16:13:00,6.403,11.318
2024-03-02 16:14:00,6.486,11.087
2024-03-02 16:15:00,6.681,11.01
2024-03-02 16:16:00,6.62,10.745
2024-03-02 16:17:00,6.631,10.862
2024-03-02 16:18:00,6.518,11.1
2024-03-02 16:19:00,6.625,10.808
2024-03-02 16:20:00,6.322,11.559
2024-03-02 16:21:00,6.101,11.267
2024-03-02 16:22:00,6.57,10.854
2024-03-02 16:23:00,6.66,10.747
2024-03-02 16:24:00,6.525,10.717
2024-03-02 16:25:00,6.505,10.812
2024-03-02 16:26:00,6.454,11.195
2024-03-02 16:27:00,6.74,10.882
2024-03-02 16:28:00,6.254,10.868
2024-03-02 16:29:00,6.392,11.032
2024-03-02 16:30:00,6.287,10.84
2024-03-02 16:31:00,6.39,11.032
2024-03-02 16:32:00,6.66,10.686
2024-03-02 16:33:00,6.698,11.066
2024-03-02 16:34:00,6.509,11.294
2024-03-02 16:35:00,6.567,11.346
2024-03-02 16:36:00,6.738,11.093
2024-03-02 16:37:00,6.392,10.968
2024-03-02 16:38:00,6.851,10.692
2024-03-02 16:39:00,6.57,10.899
2024-03-02 16:40:00,6.47,11.214
2024-03-02 16:41:00,6.642,11.028
2024-03-02 16:42:00,6.567,10.805
2024-03-02 16:43:00,6.338,10.84
2024-03-02 16:44:00,6.694,11.011
2024-03-02 16:45:00,6.366,11.032
2024-03-02 16:46:00,6.478,11.0
2024-03-02 16:47:00,6.502,10.955
2024-03-02 16:48:00,6.491,10.706
2024-03-02 16:49:00,6.628,11.004
2024-03-02 16:50:00,6.429,11.241
2024-03-02 16:51:00,6.303,10.936
2024-03-02 16:52:00,6.489,10.824
2024-03-02 16:53:00,6.283,10.944
2024-03-02 16:54:00,6.526,10.876
2024-03-02 16:55:00,6.567,11.058
2024-03-02 16:56:00,6.403,11.129
2024-03-02 16:57:00,6.635,11.099
2024-03-02 16:58:00,6.579,11.176
2024-03-02 16:59:00,6.384,11.269
2024-03-02 17:00:00,6.569,10.977
2024-03-02 17:01:00,6.502,10.978
2024-03-02 17:02:00,6.242,10.825
2024-03-02 17:03:00,6.559,11.104
2024-03-02 17:04:00,6.356,10.82
2024-03-02 17:05:00,6.552,11.073
2024-03-02 17:06:00,6.147,10.85
2024-03-02 17:07:00,6.478,11.144
2024-03-02 17:08:00,6.309,10.967
2024-03-02 17:09:00,6.683,10.851
2024-03-02 17:10:00,6.383,10.897
2024-03-02 17:11:00,6.569,11.143
2024-03-02 17:12:00,6.634,10.546
2024-03-02 17:13:00,6.291,10.913
2024-03-02 17:14:00,6.363,10.907
2024-03-02 17:15:00,6.415,10.988
2024-03-02 17:16:00,6.538,10.964
2024-03-02 17:17:00,6.348,11.526
2024-03-02 17:18:00,6.465,10.927
2024-03-02 17:19:00,6.66,10.788
2024-03-02 17:20:00,6.629,10.982
2024-03-02 17:21:00,6.646,10.568
2024-03-02 17:22:00,6.347,11.153
2024-03-02 17:23:00,6.691,10.728
2024-03-02 17:24:00,6.489,10.896
2024-03-02 17:25:00,6.519,10.912
2024-03-02 17:26:00,6.946,10.861
2024-03-02 17:27:00,6.585,10.947
2024-03-02 17:28:00,6.332,11.035
2024-03-02 17:29:00,6.682,10.686
2024-03-02 17:30:00,6.401,10.993
2024-03-02 17:31:00,6.334,10.742
2024-03-02 17:32:00,6.448,10.784
2024-03-02 17:33:00,6.408,10.912
2024-03-02 17:34:00,6.357,10.482
2024-03-02 17:35:00,6.438,10.858
2024-03-02 17:36:00,6.684,10.819
2024-03-02 17:37:00,6.432,10.914
2024-03-02 17:38:00,6.524,10.532
2024-03-02 17:39:00,6.628,11.102
2024-03-02 17:40:00,6.54,11.016
2024-03-02 17:41:00,6.302,11.299
2024-03-02 17:42:00,6.409,10.728
2024-03-02 17:43:00,6.541,11.003
2024-03-02 17:44:00,6.603,10.945
2024-03-02 17:45:00,6.551,10.864
2024-03-02 17:46:00,6.434,10.795
2024-03-02 17:47:00,6.588,10.964
2024-03-02 17:48:00,6.51,10.773
2024-03-02 17:49:00,6.695,11.002
2024-03-02 17:50:00,6.458,11.141
2024-03-02 17:51:00,6.395,10.749
2024-03-02 17:52:00,6.607,11.07
2024-03-02 17:53:00,6.68,11.33
2024-03-02 17:54:00,6.769,10.911
2024-03-02 17:55:00,6.396,10.825
2024-03-02 17:56:00,6.647,10.785
2024-03-02 17:57:00,6.391,10.981
2024-03-02 17:58:00,6.529,10.991
2024-03-02 17:59:00,6.388,10.621
2024-03-02 18:00:00,6.319,11.01
2024-03-02 18:01:00,6.427,10.714
2024-03-02 18:02:00,6.6,10.895
2024-03-02 18:03:00,6.406,10.835
2024-03-02 18:04:00,6.44,10.709
2024-03-02 18:05:00,6.287,11.048
2024-03-02 18:06:00,6.554,10.767
2024-03-02 18:07:00,6.314,10.632
2024-03-02 18:08:00,6.517,10.855
2024-03-02 18:09:00,6.375,11.238
2024-03-02 18:10:00,6.577,10.679
2024-03-02 18:11:00,6.27,10.887
2024-03-02 18:12:00,6.571,10.77
2024-03-02 18:13:00,6.604,11.048
2024-03-02 18:14:00,6.838,10.523
2024-03-02 18:15:00,6.504,10.725
2024-03-02 18:16:00,6.728,10.87
2024-03-02 18:17:00,6.633,11.216
2024-03-02 18:18:00,6.837,10.438
2024-03-02 18:19:00,6.455,11.018
2024-03-02 18:20:00,6.315,10.381
2024-03-02 18:21:00,6.679,10.961
2024-03-02 18:22:00,6.423,10.885
2024-03-02 18:23:00,6.171,10.767
2024-03-02 18:24:00,6.512,10.994
2024-03-02 18:25:00,6.503,10.484
2024-03-02 18:26:00,6.786,11.226
2024-03-02 18:27:00,,10.981
2024-03-02 18:28:00,6.421,10.634
2024-03-02 18:29:00,6.736,10.556
2024-03-02 18:30:00,6.805,10.771
2024-03-02 18:31:00,6.835,10.717
2024-03-02 18:32:00,6.667,10.877
2024-03-02 18:33:00,6.542,10.887
2024-03-02 18:34:00,,10.421
2024-03-02 18:35:00,6.623,11.046
2024-03-02 18:36:00,6.522,10.72
2024-03-02 18:37:00,6.505,10.729
2024-03-02 18:38:00,,10.818
2024-03-02 18:39:00,6.555,10.679
2024-03-02 18:40:00,6.523,10.738
2024-03-02 18:41:00,6.727,10.933
2024-03-02 18:42:00,6.512,11.114
2024-03-02 18:43:00,6.469,10.538
2024-03-02 18:44:00,6.929,10.616
2024-03-02 18:45:00,6.403,10.784
2024-03-02 18:46:00,6.326,10.808
2024-03-02 18:47:00,6.456,10.536
2024-03-02 18:48:00,6.322,11.134
2024-03-02 18:49:00,6.53,10.61
2024-03-02 18:50:00,6.685,10.921
2024-03-02 18:51:00,6.374,10.818
2024-03-02 18:52:00,6.383,10.983
2024-03-02 18:53:00,6.55,11.108
2024-03-02 18:54:00,6.184,11.012
2024-03-02 18:55:00,6.709,10.556
2024-03-02 18:56:00,6.93,
2024-03-02 18:57:00,6.609,11.039
2024-03-02 18:58:00,6.596,10.948
2024-03-02 18:59:00,6.698,10.731
2024-03-02 19:00:00,6.185,11.0
2024-03-02 19:01:00,6.572,10.783
2024-03-02 19:02:00,6.552,11.278
2024-03-02 19:03:00,,10.954
2024-03-02 19:04:00,6.697,10.912
2024-03-02 19:05:00,6.609,10.438
2024-03-02 19:06:00,6.811,10.845
2024-03-02 19:07:00,6.65,11.263
2024-03-02 19:08:00,6.319,10.736
2024-03-02 19:09:00,6.609,10.942
2024-03-02 19:10:00,6.504,10.575
2024-03-02 19:11:00,6.536,10.8
2024-03-02 19:12:00,6.315,11.19
2024-03-02 19:13:00,6.286,10.841
2024-03-02 19:14:00,6.409,10.806
2024-03-02 19:15:00,6.739,10.897
2024-03-02 19:16:00,6.622,10.437
2024-03-02 19:17:00,6.465,11.037
2024-03-02 19:18:00,6.696,10.729
2024-03-02 19:19:00,6.789,
2024-03-02 19:20:00,6.745,10.847
2024-03-02 19:21:00,6.602,10.741
2024-03-02 19:22:00,6.535,10.707
2024-03-02 19:23:00,6.447,10.837
2024-03-02 19:24:00,6.661,10.615
2024-03-02 19:25:00,6.333,10.716
2024-03-02 19:26:00,6.555,10.758
2024-03-02 19:27:00,6.573,10.758
2024-03-02 19:28:00,6.615,10.852
2024-03-02 19:29:00,6.549,10.269
2024-03-02 19:30:00,6.35,10.817
2024-03-02 19:31:00,6.696,11.113
2024-03-02 19:32:00,6.639,10.724
2024-03-02 19:33:00,6.814,10.931
2024-03-02 19:34:00,6.551,10.922
2024-03-02 19:35:00,6.551,
2024-03-02 19:36:00,6.32,10.726
2024-03-02 19:37:00,6.365,10.788
2024-03-02 19:38:00,6.536,10.906
2024-03-02 19:39:00,6.492,10.805
2024-03-02 19:40:00,6.425,10.893
2024-03-02 19:41:00,6.744,10.932
2024-03-02 19:42:00,6.632,10.609
2024-03-02 19:43:00,6.538,10.795
2024-03-02 19:44:00,6.245,10.963
2024-03-02 19:45:00,6.357,11.079
2024-03-02 19:46:00,6.623,10.644
2024-03-02 19:47:00,6.545,10.498
2024-03-02 19:48:00,6.555,10.828
2024-03-02 19:49:00,6.218,10.584
2024-03-02 19:50:00,6.25,
2024-03-02 19:51:00,6.677,
2024-03-02 19:52:00,6.567,10.978
2024-03-02 19:53:00,6.642,10.709
2024-03-02 19:54:00,6.648,10.904
2024-03-02 19:55:00,6.618,10.911
2024-03-02 19:56:00,6.524,11.164
2024-03-02 19:57:00,6.326,10.426
2024-03-02 19:58:00,6.652,10.761
2024-03-02 19:59:00,6.545,10.789
2024-03-02 20:00:00,6.596,11.255
2024-03-02 20:01:00,6.595,10.752
2024-03-02 20:02:00,6.338,10.958
2024-03-02 20:03:00,6.548,11.081
2024-03-02 20:04:00,6.624,10.917
2024-03-02 20:05:00,6.343,10.587
2024-03-02 20:06:00,6.78,10.8
2024-03-02 20:07:00,6.39,10.67
2024-03-02 20:08:00,6.506,10.644
2024-03-02 20:09:00,6.299,10.972
2024-03-02 20:10:00,6.638,10.605
2024-03-02 20:11:00,6.636,11.34
2024-03-02 20:12:00,6.371,10.833
2024-03-02 20:13:00,6.289,10.938
2024-03-02 20:14:00,6.449,10.615
2024-03-02 20:15:00,6.535,11.157
2024-03-02 20:16:00,6.498,10.677
2024-03-02 20:17:00,6.841,10.912
2024-03-02 20:18:00,6.492,11.079
2024-03-02 20:19:00,6.722,10.859
2024-03-02 20:20:00,6.595,10.905
2024-03-02 20:21:00,6.637,10.973
2024-03-02 20:22:00,6.426,10.96
2024-03-02 20:23:00,6.609,10.852
2024-03-02 20:24:00,6.964,10.81
2024-03-02 20:25:00,6.477,10.673
2024-03-02 20:26:00,6.507,11.04
2024-03-02 20:27:00,6.625,10.684
2024-03-02 20:28:00,6.725,10.555
2024-03-02 20:29:00,6.924,10.439
2024-03-02 20:30:00,6.629,10.824
2024-03-02 20:31:00,6.37,10.908
2024-03-02 20:32:00,7.037,10.964
2024-03-02 20:33:00,,10.77
2024-03-02 20:34:00,6.758,10.797
2024-03-02 20:35:00,6.35,11.178
2024-03-02 20:36:00,6.556,10.666
2024-03-02 20:37:00,6.579,11.062
2024-03-02 20:38:00,6.669,
2024-03-02 20:39:00,6.78,10.9
2024-03-02 20:40:00,6.572,10.975
2024-03-02 20:41:00,6.529,10.984
2024-03-02 20:42:00,6.669,10.721
2024-03-02 20:43:00,6.676,10.802
2024-03-02 20:44:00,6.423,10.706
2024-03-02 20:45:00,6.569,10.777
2024-03-02 20:46:00,6.744,10.993
2024-03-02 20:47:00,6.688,11.102
2024-03-02 20:48:00,6.625,10.992
2024-03-02 20:49:00,6.772,11.121
2024-03-02 20:50:00,6.805,11.14
2024-03-02 20:51:00,,11.11
2024-03-02 20:52:00,6.807,10.644
2024-03-02 20:53:00,6.757,11.038
2024-03-02 20:54:00,6.685,11.007
2024-03-02 20:55:00,6.197,10.877
2024-03-02 20:56:00,6.716,10.769
2024-03-02 20:57:00,6.366,11.099
2024-03-02 20:58:00,6.779,10.85
2024-03-02 20:59:00,6.789,11.134
2024-03-02 21:00:00,6.649,10.822
2024-03-02 21:01:00,6.614,10.962
2024-03-02 21:02:00,6.781,11.17
2024-03-02 21:03:00,6.768,10.528
2024-03-02 21:04:00,6.522,11.404
2024-03-02 21:05:00,6.567,10.666
2024-03-02 21:06:00,6.505,10.853
2024-03-02 21:07:00,6.447,10.926
2024-03-02 21:08:00,6.615,11.192
2024-03-02 21:09:00,6.534,10.887
2024-03-02 21:10:00,6.562,11.047
2024-03-02 21:11:00,6.727,10.897
2024-03-02 21:12:00,6.544,11.161
2024-03-02 21:13:00,6.779,11.257
2024-03-02 21:14:00,6.739,10.61
2024-03-02 21:15:00,6.675,11.208
2024-03-02 21:16:00,6.796,11.197
2024-03-02 21:17:00,6.686,10.981
2024-03-02 21:18:00,6.234,11.158
2024-03-02 21:19:00,6.692,11.05
2024-03-02 21:20:00,6.532,11.021
2024-03-02 21:21:00,6.696,10.931
2024-03-02 21:22:00,6.652,11.345
2024-03-02 21:23:00,6.834,
2024-03-02 21:24:00,6.563,10.872
2024-03-02 21:25:00,6.733,10.643
2024-03-02 21:26:00,6.595,11.077
2024-03-02 21:27:00,6.957,11.096
2024-03-02 21:28:00,6.674,10.925
2024-03-02 21:29:00,6.7,11.08
2024-03-02 21:30:00,6.776,10.926
2024-03-02 21:31:00,6.882,11.091
2024-03-02 21:32:00,6.736,10.82
2024-03-02 21:33:00,6.838,11.201
2024-03-02 21:34:00,6.585,10.756
2024-03-02 21:35:00,6.706,10.958
2024-03-02 21:36:00,6.511,11.085
2024-03-02 21:37:00,6.833,11.075
2024-03-02 21:38:00,6.911,11.057
2024-03-02 21:39:00,6.943,10.938
2024-03-02 21:40:00,6.835,11.182
2024-03-02 21:41:00,6.776,10.935
2024-03-02 21:42:00,6.729,11.201
2024-03-02 21:43:00,6.449,11.437
2024-03-02 21:44:00,6.899,11.472
2024-03-02 21:45:00,6.888,10.989
2024-03-02 21:46:00,7.053,11.082
2024-03-02 21:47:00,6.791,11.532
2024-03-02 21:48:00,6.625,11.194
2024-03-02 21:49:00,6.662,11.166
2024-03-02 21:50:00,6.76,10.756
2024-03-02 21:51:00,6.792,11.089
2024-03-02 21:52:00,6.755,11.327
2024-03-02 21:53:00,6.76,11.155
2024-03-02 21:54:00,6.805,11.071
2024-03-02 21:55:00,6.851,10.889
2024-03-02 21:56:00,6.549,
2024-03-02 21:57:00,6.678,10.929
2024-03-02 21:58:00,7.095,11.0
2024-03-02 21:59:00,6.747,10.782
2024-03-02 22:00:00,6.479,11.12
2024-03-02 22:01:00,6.691,11.383
2024-03-02 22:02:00,6.714,
2024-03-02 22:03:00,6.847,11.365
2024-03-02 22:04:00,6.559,11.135
2024-03-02 22:05:00,6.787,10.919
2024-03-02 22:06:00,6.797,11.602
2024-03-02 22:07:00,6.879,11.356
2024-03-02 22:08:00,6.82,10.996
2024-03-02 22:09:00,6.686,11.307
2024-03-02 22:10:00,6.643,11.47
2024-03-02 22:11:00,7.174,11.299
2024-03-02 22:12:00,6.789,11.23
2024-03-02 22:13:00,6.616,11.065
2024-03-02 22:14:00,6.769,11.51
2024-03-02 22:15:00,6.838,11.631
2024-03-02 22:16:00,6.711,11.152
2024-03-02 22:17:00,6.666,11.033
2024-03-02 22:18:00,6.885,11.275
2024-03-02 22:19:00,6.97,11.043
2024-03-02 22:20:00,,11.149
2024-03-02 22:21:00,6.736,11.206
2024-03-02 22:22:00,6.731,11.205
2024-03-02 22:23:00,7.085,11.156
2024-03-02 22:24:00,7.008,10.974
2024-03-02 22:25:00,6.658,10.883
2024-03-02 22:26:00,6.821,11.07
2024-03-02 22:27:00,6.921,11.159
2024-03-02 22:28:00,6.578,11.03
2024-03-02 22:29:00,6.866,11.113
2024-03-02 22:30:00,6.961,11.379
2024-03-02 22:31:00,6.781,11.309
2024-03-02 22:32:00,6.932,11.312
2024-03-02 22:33:00,6.911,11.432
2024-03-02 22:34:00,6.844,11.659
2024-03-02 22:35:00,6.577,11.472
2024-03-02 22:36:00,6.893,11.408
2024-03-02 22:37:00,6.828,11.237
2024-03-02 22:38:00,7.093,11.198
2024-03-02 22:39:00,,11.654
2024-03-02 22:40:00,7.149,11.112
2024-03-02 22:41:00,6.984,11.535
2024-03-02 22:42:00,6.881,11.326
2024-03-02 22:43:00,6.921,11.057
2024-03-02 22:44:00,6.722,11.542
2024-03-02 22:45:00,6.921,11.521
2024-03-02 22:46:00,6.958,11.143
2024-03-02 22:47:00,6.644,11.219
2024-03-02 22:48:00,7.071,11.48
2024-03-02 22:49:00,6.835,11.358
2024-03-02 22:50:00,6.9,11.209
2024-03-02 22:51:00,6.879,11.042
2024-03-02 22:52:00,6.74,11.563
2024-03-02 22:53:00,6.789,11.278
2024-03-02 22:54:00,6.865,11.718
2024-03-02 22:55:00,6.918,11.229
2024-03-02 22:56:00,6.736,11.101
2024-03-02 22:57:00,7.211,11.064
2024-03-02 22:58:00,6.772,11.152
2024-03-02 22:59:00,6.956,11.373
2024-03-02 23:00:00,7.074,11.062
2024-03-02 23:01:00,7.0,11.355
2024-03-02 23:02:00,6.883,11.413
2024-03-02 23:03:00,7.008,10.962
2024-03-02 23:04:00,6.818,10.93
2024-03-02 23:05:00,7.027,11.145
2024-03-02 23:06:00,6.829,11.153
2024-03-02 23:07:00,7.001,11.792
2024-03-02 23:08:00,6.744,11.213
2024-03-02 23:09:00,6.801,11.457
2024-03-02 23:10:00,7.214,11.883
2024-03-02 23:11:00,6.987,11.758
2024-03-02 23:12:00,6.827,11.21
2024-03-02 23:13:00,6.987,11.326
2024-03-02 23:14:00,7.091,11.337
2024-03-02 23:15:00,6.798,11.263
2024-03-02 23:16:00,6.855,11.686
2024-03-02 23:17:00,7.011,11.437
2024-03-02 23:18:00,6.793,11.555
2024-03-02 23:19:00,6.855,11.356
2024-03-02 23:20:00,11.632,11.726
2024-03-02 23:21:00,6.705,11.943
2024-03-02 23:22:00,6.784,11.496
2024-03-02 23:23:00,6.66,11.451
2024-03-02 23:24:00,6.983,11.65
2024-03-02 23:25:00,7.259,11.81
2024-03-02 23:26:00,6.877,11.177
2024-03-02 23:27:00,6.897,11.376
2024-03-02 23:28:00,7.04,11.125
2024-03-02 23:29:00,6.911,11.543
2024-03-02 23:30:00,6.688,11.255
2024-03-02 23:31:00,6.66,11.42
2024-03-02 23:32:00,6.861,
2024-03-02 23:33:00,7.14,11.396
2024-03-02 23:34:00,6.984,11.454
2024-03-02 23:35:00,7.006,11.595
2024-03-02 23:36:00,6.834,11.763
2024-03-02 23:37:00,6.844,11.876
2024-03-02 23:38:00,6.832,12.028
2024-03-02 23:39:00,7.032,11.691
2024-03-02 23:40:00,7.071,11.625
2024-03-02 23:41:00,6.848,11.83
2024-03-02 23:42:00,7.046,11.404
2024-03-02 23:43:00,7.036,11.479
2024-03-02 23:44:00,6.917,11.945
2024-03-02 23:45:00,7.039,11.337
2024-03-02 23:46:00,6.85,11.522
2024-03-02 23:47:00,7.108,11.479
2024-03-02 23:48:00,7.306,11.79
2024-03-02 23:49:00,6.837,11.627
2024-03-02 23:50:00,6.731,11.462
2024-03-02 23:51:00,6.707,11.432
2024-03-02 23:52:00,6.959,11.488
2024-03-02 23:53:00,7.0,11.609
2024-03-02 23:54:00,7.003,11.488
2024-03-02 23:55:00,6.94,11.507
2024-03-02 23:56:00,6.714,11.388
2024-03-02 23:57:00,7.104,11.778
2024-03-02 23:58:00,6.915,11.708
2024-03-02 23:59:00,6.95,11.562
2024-03-03 00:00:00,7.248,11.642
2024-03-03 00:01:00,7.078,12.147
2024-03-03 00:02:00,7.016,11.626
2024-03-03 00:03:00,6.964,11.314
2024-03-03 00:04:00,6.887,11.411
2024-03-03 00:05:00,7.048,11.85
2024-03-03 00:06:00,6.648,11.706
2024-03-03 00:07:00,7.157,11.973
2024-03-03 00:08:00,7.038,11.778
2024-03-03 00:09:00,7.04,11.466
2024-03-03 00:10:00,6.987,11.83
2024-03-03 00:11:00,7.14,11.665
2024-03-03 00:12:00,7.068,11.423
2024-03-03 00:13:00,6.976,11.624
2024-03-03 00:14:00,7.273,11.948
2024-03-03 00:15:00,7.38,11.915
2024-03-03 00:16:00,7.048,12.229
2024-03-03 00:17:00,7.338,11.525
2024-03-03 00:18:00,,11.593
2024-03-03 00:19:00,7.244,
2024-03-03 00:20:00,6.955,12.066
2024-03-03 00:21:00,6.892,11.536
2024-03-03 00:22:00,6.895,11.949
2024-03-03 00:23:00,6.893,12.026
2024-03-03 00:24:00,6.84,11.65
2024-03-03 00:25:00,7.122,11.672
2024-03-03 00:26:00,6.884,11.282
2024-03-03 00:27:00,7.072,11.871
2024-03-03 00:28:00,7.276,11.772
2024-03-03 00:29:00,7.246,11.666
2024-03-03 00:30:00,7.057,11.326
2024-03-03 00:31:00,7.193,12.095
2024-03-03 00:32:00,7.337,11.791
2024-03-03 00:33:00,7.097,
2024-03-03 00:34:00,7.269,11.706
2024-03-03 00:35:00,7.045,11.759
2024-03-03 00:36:00,6.993,11.99
2024-03-03 00:37:00,7.334,11.57
2024-03-03 00:38:00,7.148,11.615
2024-03-03 00:39:00,7.272,11.701
2024-03-03 00:40:00,6.824,11.971
2024-03-03 00:41:00,7.109,11.898
2024-03-03 00:42:00,7.14,12.019
2024-03-03 00:43:00,7.298,12.083
2024-03-03 00:44:00,6.978,11.511
2024-03-03 00:45:00,7.179,11.759
2024-03-03 00:46:00,7.129,11.522
2024-03-03 00:47:00,6.89,11.789
2024-03-03 00:48:00,7.352,11.922
2024-03-03 00:49:00,7.031,12.057
2024-03-03 00:50:00,6.958,11.929
2024-03-03 00:51:00,7.065,11.911
2024-03-03 00:52:00,7.161,11.831
2024-03-03 00:53:00,7.099,11.56
2024-03-03 00:54:00,7.032,12.149
2024-03-03 00:55:00,7.323,11.732
2024-03-03 00:56:00,7.177,11.64
2024-03-03 00:57:00,7.178,11.985
2024-03-03 00:58:00,7.128,12.117
2024-03-03 00:59:00,7.152,12.062
2024-03-03 01:00:00,7.178,11.767
2024-03-03 01:01:00,7.096,11.845
2024-03-03 01:02:00,6.694,11.799
2024-03-03 01:03:00,7.133,12.148
2024-03-03 01:04:00,7.316,11.988
2024-03-03 01:05:00,7.055,12.169
2024-03-03 01:06:00,7.181,11.973
2024-03-03 01:07:00,7.138,11.888
2024-03-03 01:08:00,7.265,11.861
2024-03-03 01:09:00,7.106,11.873
2024-03-03 01:10:00,7.349,11.965
2024-03-03 01:11:00,7.183,12.065
2024-03-03 01:12:00,7.303,12.025
2024-03-03 01:13:00,7.13,12.136
2024-03-03 01:14:00,7.115,12.171
2024-03-03 01:15:00,7.265,12.013
2024-03-03 01:16:00,7.16,12.252
2024-03-03 01:17:00,7.493,11.798
2024-03-03 01:18:00,7.344,12.09
2024-03-03 01:19:00,7.215,12.178
2024-03-03 01:20:00,7.343,12.14
2024-03-03 01:21:00,7.267,12.026
2024-03-03 01:22:00,6.993,12.423
2024-03-03 01:23:00,7.328,11.93
2024-03-03 01:24:00,7.269,12.276
2024-03-03 01:25:00,7.221,12.017
2024-03-03 01:26:00,7.069,12.258
2024-03-03 01:27:00,7.259,11.769
2024-03-03 01:28:00,7.061,12.078
2024-03-03 01:29:00,7.047,12.284
2024-03-03 01:30:00,7.176,12.394
2024-03-03 01:31:00,7.28,12.205
2024-03-03 01:32:00,7.107,11.891
2024-03-03 01:33:00,7.42,12.015
2024-03-03 01:34:00,7.265,11.934
2024-03-03 01:35:00,7.094,12.033
2024-03-03 01:36:00,7.141,12.185
2024-03-03 01:37:00,7.355,12.344
2024-03-03 01:38:00,7.017,11.816
2024-03-03 01:39:00,7.202,11.953
2024-03-03 01:40:00,7.211,12.291
2024-03-03 01:41:00,7.22,12.44
2024-03-03 01:42:00,7.377,12.307
2024-03-03 01:43:00,7.166,12.164
2024-03-03 01:44:00,7.341,12.17
2024-03-03 01:45:00,7.227,12.217
2024-03-03 01:46:00,7.145,12.369
2024-03-03 01:47:00,7.353,12.23
2024-03-03 01:48:00,7.376,12.213
2024-03-03 01:49:00,7.076,12.023
2024-03-03 01:50:00,7.12,12.138
2024-03-03 01:51:00,7.265,12.154
2024-03-03 01:52:00,7.41,11.988
2024-03-03 01:53:00,7.046,11.905
2024-03-03 01:54:00,7.343,12.476
2024-03-03 01:55:00,7.429,12.482
2024-03-03 01:56:00,7.231,12.59
2024-03-03 01:57:00,7.404,12.109
2024-03-03 01:58:00,7.47,12.406
2024-03-03 01:59:00,7.164,12.054
2024-03-03 02:00:00,7.174,12.494
2024-03-03 02:01:00,7.132,12.368
2024-03-03 02:02:00,7.237,12.623
2024-03-03 02:03:00,7.231,12.56
2024-03-03 02:04:00,7.13,12.117
2024-03-03 02:05:00,7.096,12.278
2024-03-03 02:06:00,7.235,12.233
2024-03-03 02:07:00,7.236,12.253
2024-03-03 02:08:00,7.104,12.094
2024-03-03 02:09:00,7.154,12.456
2024-03-03 02:10:00,6.986,12.337
2024-03-03 02:11:00,7.023,12.527
2024-03-03 02:12:00,7.37,12.158
2024-03-03 02:13:00,7.127,12.39
2024-03-03 02:14:00,6.966,12.74
2024-03-03 02:15:00,7.187,12.401
2024-03-03 02:16:00,7.537,12.412
2024-03-03 02:17:00,7.269,12.513
2024-03-03 02:18:00,7.461,12.279
2024-03-03 02:19:00,7.213,12.4
2024-03-03 02:20:00,7.49,12.116
2024-03-03 02:21:00,7.029,12.739
2024-03-03 02:22:00,,12.418
2024-03-03 02:23:00,7.613,12.332
2024-03-03 02:24:00,7.382,12.057
2024-03-03 02:25:00,7.429,12.626
2024-03-03 02:26:00,7.179,12.63
2024-03-03 02:27:00,7.324,12.317
2024-03-03 02:28:00,7.347,12.244
2024-03-03 02:29:00,7.446,12.123
2024-03-03 02:30:00,7.347,12.031
2024-03-03 02:31:00,13.309,12.317
2024-03-03 02:32:00,7.044,12.169
2024-03-03 02:33:00,7.457,12.406
2024-03-03 02:34:00,7.098,12.195
2024-03-03 02:35:00,7.277,12.489
2024-03-03 02:36:00,7.535,12.591
2024-03-03 02:37:00,7.248,12.355
2024-03-03 02:38:00,7.468,12.71
2024-03-03 02:39:00,,12.308
2024-03-03 02:40:00,7.364,12.595
2024-03-03 02:41:00,7.44,12.328
2024-03-03 02:42:00,7.483,12.683
2024-03-03 02:43:00,7.025,12.547
2024-03-03 02:44:00,7.305,12.413
2024-03-03 02:45:00,7.225,12.58
2024-03-03 02:46:00,7.374,12.625
2024-03-03 02:47:00,7.652,12.367
2024-03-03 02:48:00,7.357,12.609
2024-03-03 02:49:00,7.379,12.762
2024-03-03 02:50:00,6.965,12.705
2024-03-03 02:51:00,7.318,12.353
2024-03-03 02:52:00,7.305,12.467
2024-03-03 02:53:00,7.32,12.615
2024-03-03 02:54:00,7.199,12.375
2024-03-03 02:55:00,7.088,12.809
2024-03-03 02:56:00,7.209,12.879
2024-03-03 02:57:00,7.478,12.228
2024-03-03 02:58:00,7.201,12.672
2024-03-03 02:59:00,7.337,12.523
2024-03-03 03:00:00,7.15,12.736
2024-03-03 03:01:00,7.223,12.491
2024-03-03 03:02:00,7.237,12.611
2024-03-03 03:03:00,7.35,12.301
2024-03-03 03:04:00,7.458,12.192
2024-03-03 03:05:00,7.564,12.798
