timestamp,chiller1_power_kw,chiller2_power_kw
2024-03-03 07:25:00,241.5,227.6
2024-03-03 07:30:00,238.6,226.5
2024-03-03 07:35:00,238.8,225.5
2024-03-03 07:40:00,243.0,235.1
2024-03-03 07:45:00,237.0,226.2
2024-03-03 07:50:00,237.9,228.9
2024-03-03 07:55:00,242.3,223.9
2024-03-03 08:00:00,237.1,0.0
2024-03-03 08:05:00,239.3,0.0
2024-03-03 08:10:00,249.3,0.0
2024-03-03 08:15:00,240.9,0.0
2024-03-03 08:20:00,233.0,0.0
2024-03-03 08:25:00,238.6,0.0
2024-03-03 08:30:00,238.8,0.0
2024-03-03 08:35:00,236.4,0.0
2024-03-03 08:40:00,233.1,0.0
2024-03-03 08:45:00,240.5,0.0
2024-03-03 08:50:00,245.6,0.0
2024-03-03 08:55:00,238.0,0.0
2024-03-03 09:00:00,238.2,0.0
2024-03-03 09:05:00,233.5,0.0
2024-03-03 09:10:00,235.3,0.0
2024-03-03 09:15:00,234.7,0.0
2024-03-03 09:20:00,228.4,0.0
2024-03-03 09:25:00,244.7,0.0
2024-03-03 09:30:00,233.4,0.0
2024-03-03 09:35:00,239.1,0.0
2024-03-03 09:40:00,239.5,0.0
2024-03-03 09:45:00,232.2,0.0
2024-03-03 09:50:00,231.1,0.0
2024-03-03 09:55:00,235.3,0.0
2024-03-03 10:00:00,226.3,0.0
2024-03-03 10:05:00,233.7,0.0
2024-03-03 10:10:00,229.9,0.0
2024-03-03 10:15:00,234.3,0.0
2024-03-03 10:20:00,217.5,0.0
2024-03-03 10:25:00,229.8,0.0
2024-03-03 10:30:00,225.3,0.0
2024-03-03 10:35:00,229.3,0.0
2024-03-03 10:40:00,227.8,0.0
2024-03-03 10:45:00,226.8,0.0
2024-03-03 10:50:00,224.6,0.0
2024-03-03 10:55:00,229.5,0.0
2024-03-03 11:00:00,224.9,0.0
2024-03-03 11:05:00,219.5,0.0
2024-03-03 11:10:00,226.4,0.0
2024-03-03 11:15:00,221.5,0.0
2024-03-03 11:20:00,226.6,0.0
2024-03-03 11:25:00,,0.0
2024-03-03 11:30:00,224.1,0.0
2024-03-03 11:35:00,218.8,0.0
2024-03-03 11:40:00,221.6,0.0
2024-03-03 11:45:00,221.5,0.0
2024-03-03 11:50:00,213.0,0.0
2024-03-03 11:55:00,220.4,0.0
2024-03-03 12:00:00,214.8,0.0
2024-03-03 12:05:00,209.0,0.0
2024-03-03 12:10:00,215.1,0.0
2024-03-03 12:15:00,213.6,0.0
2024-03-03 12:20:00,213.6,0.0
2024-03-03 12:25:00,212.4,0.0
2024-03-03 12:30:00,198.2,0.0
2024-03-03 12:35:00,205.7,0.0
2024-03-03 12:40:00,210.2,0.0
2024-03-03 12:45:00,200.4,0.0
2024-03-03 12:50:00,199.8,0.0
2024-03-03 12:55:00,196.5,0.0
2024-03-03 13:00:00,199.2,0.0
2024-03-03 13:05:00,194.8,0.0
2024-03-03 13:10:00,196.3,0.0
2024-03-03 13:15:00,191.0,0.0
2024-03-03 13:20:00,191.0,0.0
2024-03-03 13:25:00,193.0,0.0
2024-03-03 13:30:00,190.6,0.0
2024-03-03 13:35:00,190.2,0.0
2024-03-03 13:40:00,192.3,0.0
2024-03-03 13:45:00,187.5,0.0
2024-03-03 13:50:00,191.3,0.0
2024-03-03 13:55:00,176.9,0.0
2024-03-03 14:00:00,181.2,174.7
2024-03-03 14:05:00,188.6,172.6
2024-03-03 14:10:00,180.7,172.6
2024-03-03 14:15:00,183.3,169.5
2024-03-03 14:20:00,178.5,168.7
2024-03-03 14:25:00,172.3,170.7
2024-03-03 14:30:00,178.8,168.7
2024-03-03 14:35:00,173.9,172.7
2024-03-03 14:40:00,177.1,163.3
2024-03-03 14:45:00,170.5,164.3
2024-03-03 14:50:00,167.7,165.4
2024-03-03 14:55:00,161.6,164.6
2024-03-03 15:00:00,173.0,159.6
2024-03-03 15:05:00,167.6,158.9
2024-03-03 15:10:00,163.3,155.6
2024-03-03 15:15:00,160.3,155.7
2024-03-03 15:20:00,164.1,153.2
2024-03-03 15:25:00,158.0,151.6
2024-03-03 15:30:00,153.4,156.1
2024-03-03 15:35:00,158.2,142.9
2024-03-03 15:40:00,152.1,147.9
2024-03-03 15:45:00,152.4,143.2
2024-03-03 15:50:00,150.4,145.6
2024-03-03 15:55:00,152.4,147.6
2024-03-03 16:00:00,155.5,147.4
2024-03-03 16:05:00,146.3,147.7
2024-03-03 16:10:00,148.9,141.1
2024-03-03 16:15:00,150.8,143.6
2024-03-03 16:20:00,149.0,149.3
2024-03-03 16:25:00,154.3,139.3
2024-03-03 16:30:00,152.0,138.8
2024-03-03 16:35:00,146.2,136.3
2024-03-03 16:40:00,141.6,137.8
2024-03-03 16:45:00,143.6,
2024-03-03 16:50:00,140.7,129.3
2024-03-03 16:55:00,145.5,131.7
2024-03-03 17:00:00,142.4,131.1
2024-03-03 17:05:00,145.0,128.6
2024-03-03 17:10:00,137.4,128.1
2024-03-03 17:15:00,136.1,124.7
2024-03-03 17:20:00,136.4,138.2
2024-03-03 17:25:00,137.4,130.7
2024-03-03 17:30:00,141.2,124.2
2024-03-03 17:35:00,134.0,132.8
2024-03-03 17:40:00,134.9,115.6
2024-03-03 17:45:00,128.5,123.5
2024-03-03 17:50:00,132.1,115.6
2024-03-03 17:55:00,126.2,125.4
2024-03-03 18:00:00,130.3,122.4
2024-03-03 18:05:00,138.9,120.6
2024-03-03 18:10:00,129.3,125.6
2024-03-03 18:15:00,123.9,117.3
2024-03-03 18:20:00,124.0,124.7
2024-03-03 18:25:00,131.5,116.7
2024-03-03 18:30:00,129.6,123.3
2024-03-03 18:35:00,123.1,111.9
2024-03-03 18:40:00,122.8,119.8
2024-03-03 18:45:00,122.7,
2024-03-03 18:50:00,119.3,116.5
2024-03-03 18:55:00,120.2,118.3
2024-03-03 19:00:00,118.4,115.2
2024-03-03 19:05:00,119.0,116.0
2024-03-03 19:10:00,118.2,122.3
2024-03-03 19:15:00,120.1,117.6
2024-03-03 19:20:00,127.0,111.4
2024-03-03 19:25:00,122.3,116.2
2024-03-03 19:30:00,120.1,120.7
2024-03-03 19:35:00,121.0,112.6
2024-03-03 19:40:00,117.8,117.4
2024-03-03 19:45:00,122.1,117.8
2024-03-03 19:50:00,116.4,109.9
2024-03-03 19:55:00,116.9,116.2
2024-03-03 20:00:00,118.6,113.6
2024-03-03 20:05:00,121.9,111.9
2024-03-03 20:10:00,119.1,118.7
2024-03-03 20:15:00,119.4,112.2
2024-03-03 20:20:00,117.2,115.6
2024-03-03 20:25:00,122.1,113.5
2024-03-03 20:30:00,124.2,113.1
2024-03-03 20:35:00,116.6,104.4
2024-03-03 20:40:00,108.6,105.6
2024-03-03 20:45:00,120.1,111.7
2024-03-03 20:50:00,,106.8
2024-03-03 20:55:00,119.6,
2024-03-03 21:00:00,125.2,110.2
2024-03-03 21:05:00,120.8,116.0
2024-03-03 21:10:00,117.9,115.1
2024-03-03 21:15:00,121.2,110.5
2024-03-03 21:20:00,120.2,118.0
2024-03-03 21:25:00,127.7,111.9
2024-03-03 21:30:00,120.5,117.9
2024-03-03 21:35:00,123.3,111.5
2024-03-03 21:40:00,119.7,114.8
2024-03-03 21:45:00,122.7,114.3
2024-03-03 21:50:00,121.5,117.7
2024-03-03 21:55:00,128.8,124.2
2024-03-03 22:00:00,125.4,117.0
2024-03-03 22:05:00,126.2,118.4
2024-03-03 22:10:00,118.8,
2024-03-03 22:15:00,129.0,122.1
2024-03-03 22:20:00,133.5,119.5
2024-03-03 22:25:00,125.6,116.7
2024-03-03 22:30:00,133.1,126.2
2024-03-03 22:35:00,127.0,123.1
2024-03-03 22:40:00,126.3,125.6
2024-03-03 22:45:00,127.4,122.4
2024-03-03 22:50:00,133.2,123.0
2024-03-03 22:55:00,131.0,124.8
2024-03-03 23:00:00,142.0,125.4
2024-03-03 23:05:00,135.8,123.8
2024-03-03 23:10:00,133.2,125.0
2024-03-03 23:15:00,142.7,126.1
2024-03-03 23:20:00,141.8,132.5
2024-03-03 23:25:00,141.6,123.3
2024-03-03 23:30:00,143.3,134.7
2024-03-03 23:35:00,142.8,132.3
2024-03-03 23:40:00,150.9,136.6
2024-03-03 23:45:00,140.7,130.7
2024-03-03 23:50:00,143.9,131.6
2024-03-03 23:55:00,,134.6
2024-03-04 00:00:00,144.7,141.6
2024-03-04 00:05:00,145.8,145.4
2024-03-04 00:10:00,151.3,146.4
2024-03-04 00:15:00,146.0,140.6
2024-03-04 00:20:00,149.0,139.9
2024-03-04 00:25:00,160.9,151.6
2024-03-04 00:30:00,150.1,146.4
2024-03-04 00:35:00,153.9,147.6
2024-03-04 00:40:00,159.5,142.7
2024-03-04 00:45:00,156.4,146.7
2024-03-04 00:50:00,160.7,150.4
2024-03-04 00:55:00,158.6,142.3
2024-03-04 01:00:00,157.4,149.2
2024-03-04 01:05:00,162.9,153.4
2024-03-04 01:10:00,162.0,157.7
2024-03-04 01:15:00,163.2,153.4
2024-03-04 01:20:00,167.5,152.0
2024-03-04 01:25:00,167.7,155.6
2024-03-04 01:30:00,163.1,158.8
2024-03-04 01:35:00,163.8,163.8
2024-03-04 01:40:00,170.3,158.6
2024-03-04 01:45:00,171.1,153.6
2024-03-04 01:50:00,176.2,165.4
2024-03-04 01:55:00,171.3,165.7
2024-03-04 02:00:00,177.7,162.3
2024-03-04 02:05:00,180.9,166.2
2024-03-04 02:10:00,184.1,166.8
2024-03-04 02:15:00,179.2,171.7
2024-03-04 02:20:00,183.7,168.5
2024-03-04 02:25:00,180.0,172.0
2024-03-04 02:30:00,182.7,164.7
2024-03-04 02:35:00,178.4,175.7
2024-03-04 02:40:00,189.2,177.9
2024-03-04 02:45:00,182.7,178.5
2024-03-04 02:50:00,184.6,177.4
2024-03-04 02:55:00,186.5,182.7
2024-03-04 03:00:00,195.8,187.2
2024-03-04 03:05:00,184.9,181.2
2024-03-04 03:10:00,187.9,181.6
2024-03-04 03:15:00,194.8,178.6
2024-03-04 03:20:00,201.1,186.7
2024-03-04 03:25:00,197.4,183.4
2024-03-04 03:30:00,188.4,185.7
2024-03-04 03:35:00,200.0,183.3
2024-03-04 03:40:00,200.5,191.5
2024-03-04 03:45:00,202.2,186.7
2024-03-04 03:50:00,197.8,194.8
2024-03-04 03:55:00,207.7,195.7
2024-03-04 04:00:00,200.0,200.7
2024-03-04 04:05:00,211.8,198.4
2024-03-04 04:10:00,206.7,196.4
2024-03-04 04:15:00,213.8,199.7
2024-03-04 04:20:00,214.8,203.7
2024-03-04 04:25:00,207.6,196.0
2024-03-04 04:30:00,213.4,192.5
2024-03-04 04:35:00,215.1,200.6
2024-03-04 04:40:00,215.8,205.1
2024-03-04 04:45:00,212.8,201.6
2024-03-04 04:50:00,215.6,206.7
2024-03-04 04:55:00,227.3,201.3
2024-03-04 05:00:00,221.8,207.1
2024-03-04 05:05:00,220.2,212.9
2024-03-04 05:10:00,223.1,200.8
2024-03-04 05:15:00,227.8,203.9
2024-03-04 05:20:00,220.9,210.7
2024-03-04 05:25:00,223.4,217.1
2024-03-04 05:30:00,231.3,217.7
2024-03-04 05:35:00,225.5,215.7
2024-03-04 05:40:00,229.2,203.0
2024-03-04 05:45:00,230.1,218.2
2024-03-04 05:50:00,224.1,213.9
2024-03-04 05:55:00,224.1,214.4
2024-03-04 06:00:00,230.4,219.2
2024-03-04 06:05:00,225.5,214.6
2024-03-04 06:10:00,222.6,220.4
2024-03-04 06:15:00,231.2,216.5
2024-03-04 06:20:00,233.4,218.5
2024-03-04 06:25:00,235.1,220.9
2024-03-04 06:30:00,232.8,215.6
2024-03-04 06:35:00,228.1,218.5
2024-03-04 06:40:00,232.1,227.0
2024-03-04 06:45:00,230.0,223.2
2024-03-04 06:50:00,237.1,226.1
2024-03-04 06:55:00,,228.0
2024-03-04 07:00:00,230.9,224.7
2024-03-04 07:05:00,241.3,222.4
2024-03-04 07:10:00,242.5,222.4
2024-03-04 07:15:00,237.3,218.8
2024-03-04 07:20:00,240.9,227.6
2024-03-04 07:25:00,238.0,223.1
2024-03-04 07:30:00,231.2,221.7
2024-03-04 07:35:00,238.7,221.7
2024-03-04 07:40:00,247.8,215.5
2024-03-04 07:45:00,234.9,220.5
2024-03-04 07:50:00,239.2,229.0
2024-03-04 07:55:00,243.5,222.1
2024-03-04 08:00:00,243.7,228.0
2024-03-04 08:05:00,240.2,222.9
2024-03-04 08:10:00,239.9,223.5
2024-03-04 08:15:00,234.4,231.5
2024-03-04 08:20:00,239.7,226.3
2024-03-04 08:25:00,241.6,233.4
2024-03-04 08:30:00,237.3,231.5
2024-03-04 08:35:00,235.6,224.4
2024-03-04 08:40:00,242.2,220.4
2024-03-04 08:45:00,235.5,228.9
2024-03-04 08:50:00,239.1,222.4
2024-03-04 08:55:00,236.2,225.7
2024-03-04 09:00:00,247.3,225.3
2024-03-04 09:05:00,229.0,228.1
2024-03-04 09:10:00,235.3,225.4
2024-03-04 09:15:00,238.6,223.8
2024-03-04 09:20:00,227.8,215.7
2024-03-04 09:25:00,239.4,221.2
2024-03-04 09:30:00,235.1,222.6
2024-03-04 09:35:00,243.3,219.8
2024-03-04 09:40:00,235.1,223.7
2024-03-04 09:45:00,232.7,223.4
2024-03-04 09:50:00,238.8,219.2
2024-03-04 09:55:00,234.1,230.2
2024-03-04 10:00:00,236.4,222.5
2024-03-04 10:05:00,232.1,217.3
2024-03-04 10:10:00,234.1,221.6
2024-03-04 10:15:00,239.8,217.7
2024-03-04 10:20:00,232.4,217.5
2024-03-04 10:25:00,230.3,211.0
2024-03-04 10:30:00,225.7,209.9
2024-03-04 10:35:00,228.7,222.8
2024-03-04 10:40:00,233.4,217.0
2024-03-04 10:45:00,232.1,212.4
2024-03-04 10:50:00,224.3,218.3
2024-03-04 10:55:00,231.5,211.1
2024-03-04 11:00:00,221.6,
2024-03-04 11:05:00,228.3,207.5
2024-03-04 11:10:00,225.7,212.7
2024-03-04 11:15:00,220.8,216.1
2024-03-04 11:20:00,218.1,213.8
2024-03-04 11:25:00,219.3,209.8
2024-03-04 11:30:00,218.8,208.8
2024-03-04 11:35:00,215.6,202.5
2024-03-04 11:40:00,218.4,204.5
2024-03-04 11:45:00,214.8,197.8
2024-03-04 11:50:00,219.8,202.5
2024-03-04 11:55:00,210.0,198.9
2024-03-04 12:00:00,210.4,196.1
2024-03-04 12:05:00,215.9,195.3
2024-03-04 12:10:00,207.3,204.1
2024-03-04 12:15:00,209.3,198.6
2024-03-04 12:20:00,207.4,191.6
2024-03-04 12:25:00,203.1,193.6
2024-03-04 12:30:00,210.4,196.2
2024-03-04 12:35:00,203.4,191.9
2024-03-04 12:40:00,203.2,192.6
2024-03-04 12:45:00,202.0,185.0
2024-03-04 12:50:00,195.8,195.5
2024-03-04 12:55:00,198.7,184.9
2024-03-04 13:00:00,197.6,187.5
2024-03-04 13:05:00,201.8,190.7
2024-03-04 13:10:00,204.3,185.6
2024-03-04 13:15:00,195.3,185.7
2024-03-04 13:20:00,195.3,187.5
2024-03-04 13:25:00,196.7,176.7
2024-03-04 13:30:00,196.2,179.9
2024-03-04 13:35:00,190.8,182.9
2024-03-04 13:40:00,193.7,177.0
2024-03-04 13:45:00,193.0,183.7
2024-03-04 13:50:00,187.8,177.8
2024-03-04 13:55:00,192.2,171.5
2024-03-04 14:00:00,183.4,173.0
2024-03-04 14:05:00,190.4,174.8
2024-03-04 14:10:00,182.8,166.8
2024-03-04 14:15:00,178.2,174.5
2024-03-04 14:20:00,177.8,176.8
2024-03-04 14:25:00,173.4,170.9
2024-03-04 14:30:00,176.9,161.3
2024-03-04 14:35:00,172.5,166.3
2024-03-04 14:40:00,172.0,164.7
2024-03-04 14:45:00,175.5,165.6
2024-03-04 14:50:00,168.9,157.6
2024-03-04 14:55:00,168.3,159.5
2024-03-04 15:00:00,165.1,155.9
2024-03-04 15:05:00,163.0,151.1
2024-03-04 15:10:00,171.8,158.8
2024-03-04 15:15:00,164.7,160.2
2024-03-04 15:20:00,168.0,152.1
2024-03-04 15:25:00,161.6,153.6
2024-03-04 15:30:00,163.2,148.7
2024-03-04 15:35:00,158.7,156.1
2024-03-04 15:40:00,158.2,149.5
2024-03-04 15:45:00,157.3,142.4
2024-03-04 15:50:00,159.3,147.9
2024-03-04 15:55:00,158.8,141.6
2024-03-04 16:00:00,154.1,140.9
2024-03-04 16:05:00,160.1,142.8
2024-03-04 16:10:00,143.6,146.9
2024-03-04 16:15:00,152.7,142.5
2024-03-04 16:20:00,149.4,140.6
2024-03-04 16:25:00,148.6,134.9
2024-03-04 16:30:00,142.8,138.5
2024-03-04 16:35:00,144.3,133.8
2024-03-04 16:40:00,143.0,132.8
2024-03-04 16:45:00,,137.9
2024-03-04 16:50:00,146.2,133.6
2024-03-04 16:55:00,142.7,135.7
2024-03-04 17:00:00,137.3,130.5
2024-03-04 17:05:00,133.5,134.7
2024-03-04 17:10:00,136.9,129.3
2024-03-04 17:15:00,139.8,127.9
2024-03-04 17:20:00,135.9,131.2
2024-03-04 17:25:00,137.1,127.5
2024-03-04 17:30:00,137.7,124.2
2024-03-04 17:35:00,139.7,122.5
2024-03-04 17:40:00,129.9,122.2
2024-03-04 17:45:00,140.3,121.9
2024-03-04 17:50:00,128.1,121.4
2024-03-04 17:55:00,136.4,125.1
2024-03-04 18:00:00,127.1,118.7
2024-03-04 18:05:00,128.2,121.8
2024-03-04 18:10:00,134.8,124.5
2024-03-04 18:15:00,130.9,119.1
2024-03-04 18:20:00,127.7,119.0
2024-03-04 18:25:00,124.7,117.4
2024-03-04 18:30:00,126.4,122.8
2024-03-04 18:35:00,120.6,115.3
2024-03-04 18:40:00,126.7,123.0
2024-03-04 18:45:00,123.3,118.0
2024-03-04 18:50:00,133.9,109.2
2024-03-04 18:55:00,120.6,116.9
2024-03-04 19:00:00,126.0,108.7
2024-03-04 19:05:00,114.8,115.6
2024-03-04 19:10:00,113.3,115.1
2024-03-04 19:15:00,122.8,109.7
2024-03-04 19:20:00,117.6,118.0
2024-03-04 19:25:00,120.8,115.3
2024-03-04 19:30:00,117.0,116.3
2024-03-04 19:35:00,123.9,116.9
2024-03-04 19:40:00,126.1,118.1
2024-03-04 19:45:00,116.6,106.5
2024-03-04 19:50:00,113.2,113.1
2024-03-04 19:55:00,122.1,115.8
2024-03-04 20:00:00,118.4,108.4
2024-03-04 20:05:00,129.3,116.8
2024-03-04 20:10:00,124.9,107.8
2024-03-04 20:15:00,121.1,112.7
2024-03-04 20:20:00,121.7,116.1
2024-03-04 20:25:00,119.5,116.7
2024-03-04 20:30:00,121.3,115.3
2024-03-04 20:35:00,123.0,108.3
2024-03-04 20:40:00,123.0,112.4
2024-03-04 20:45:00,122.0,110.2
2024-03-04 20:50:00,124.3,115.3
2024-03-04 20:55:00,122.4,114.5
2024-03-04 21:00:00,113.4,113.6
2024-03-04 21:05:00,120.4,116.0
2024-03-04 21:10:00,118.1,112.1
2024-03-04 21:15:00,127.5,112.6
2024-03-04 21:20:00,111.4,115.9
2024-03-04 21:25:00,121.8,114.3
2024-03-04 21:30:00,122.7,112.8
2024-03-04 21:35:00,118.0,112.0
2024-03-04 21:40:00,126.5,121.5
2024-03-04 21:45:00,118.3,115.5
2024-03-04 21:50:00,120.9,117.0
2024-03-04 21:55:00,124.3,115.1
2024-03-04 22:00:00,122.1,115.4
2024-03-04 22:05:00,125.7,119.5
2024-03-04 22:10:00,129.7,118.7
2024-03-04 22:15:00,124.7,116.5
2024-03-04 22:20:00,130.4,118.8
2024-03-04 22:25:00,129.7,121.4
2024-03-04 22:30:00,134.4,119.1
2024-03-04 22:35:00,131.2,125.0
2024-03-04 22:40:00,135.2,121.5
2024-03-04 22:45:00,127.5,118.8
2024-03-04 22:50:00,136.3,119.2
2024-03-04 22:55:00,133.7,125.7
2024-03-04 23:00:00,129.6,126.1
2024-03-04 23:05:00,135.6,125.5
2024-03-04 23:10:00,138.8,133.1
2024-03-04 23:15:00,134.8,128.8
2024-03-04 23:20:00,140.6,133.5
2024-03-04 23:25:00,144.8,129.3
2024-03-04 23:30:00,146.7,139.5
2024-03-04 23:35:00,144.5,131.0
2024-03-04 23:40:00,143.5,136.5
2024-03-04 23:45:00,133.3,134.8
2024-03-04 23:50:00,141.4,138.0
2024-03-04 23:55:00,143.7,136.0
2024-03-05 00:00:00,138.6,135.3
2024-03-05 00:05:00,150.9,139.8
2024-03-05 00:10:00,146.2,143.2
2024-03-05 00:15:00,148.9,137.5
2024-03-05 00:20:00,151.7,144.4
2024-03-05 00:25:00,152.6,144.8
2024-03-05 00:30:00,142.8,143.1
2024-03-05 00:35:00,160.3,146.5
2024-03-05 00:40:00,,145.7
2024-03-05 00:45:00,156.2,149.2
2024-03-05 00:50:00,154.4,148.9
2024-03-05 00:55:00,156.0,149.5
2024-03-05 01:00:00,166.0,148.3
2024-03-05 01:05:00,158.5,148.2
2024-03-05 01:10:00,162.6,155.9
2024-03-05 01:15:00,166.4,153.5
2024-03-05 01:20:00,161.4,157.3
2024-03-05 01:25:00,163.9,154.6
2024-03-05 01:30:00,169.7,162.4
2024-03-05 01:35:00,171.2,163.8
2024-03-05 01:40:00,165.1,154.5
2024-03-05 01:45:00,167.5,164.5
2024-03-05 01:50:00,171.2,159.0
2024-03-05 01:55:00,167.4,155.2
2024-03-05 02:00:00,180.1,164.6
2024-03-05 02:05:00,177.6,166.6
2024-03-05 02:10:00,174.5,169.0
2024-03-05 02:15:00,182.5,176.1
2024-03-05 02:20:00,176.6,169.5
2024-03-05 02:25:00,178.6,169.4
2024-03-05 02:30:00,195.3,174.6
2024-03-05 02:35:00,187.7,175.7
2024-03-05 02:40:00,189.6,173.8
2024-03-05 02:45:00,186.3,171.7
2024-03-05 02:50:00,195.7,171.5
2024-03-05 02:55:00,193.6,180.0
2024-03-05 03:00:00,189.8,179.7
2024-03-05 03:05:00,186.4,176.8
2024-03-05 03:10:00,191.3,181.6
2024-03-05 03:15:00,188.2,180.2
2024-03-05 03:20:00,193.9,182.9
2024-03-05 03:25:00,198.0,187.8
2024-03-05 03:30:00,194.9,197.2
2024-03-05 03:35:00,198.3,188.5
2024-03-05 03:40:00,199.1,191.5
2024-03-05 03:45:00,201.2,184.1
2024-03-05 03:50:00,201.5,188.1
2024-03-05 03:55:00,197.2,190.3
2024-03-05 04:00:00,205.7,187.4
2024-03-05 04:05:00,209.5,191.8
2024-03-05 04:10:00,205.3,199.5
2024-03-05 04:15:00,222.3,206.7
2024-03-05 04:20:00,216.0,199.8
2024-03-05 04:25:00,209.4,199.2
2024-03-05 04:30:00,210.6,198.1
2024-03-05 04:35:00,204.1,199.1
2024-03-05 04:40:00,214.3,204.9
2024-03-05 04:45:00,212.7,195.0
2024-03-05 04:50:00,220.2,196.4
2024-03-05 04:55:00,221.5,202.8
2024-03-05 05:00:00,222.5,198.6
2024-03-05 05:05:00,218.4,211.7
2024-03-05 05:10:00,219.3,209.6
2024-03-05 05:15:00,220.8,209.7
2024-03-05 05:20:00,221.9,206.9
2024-03-05 05:25:00,221.8,216.0
2024-03-05 05:30:00,227.9,212.4
2024-03-05 05:35:00,223.7,216.6
2024-03-05 05:40:00,226.2,213.4
2024-03-05 05:45:00,229.2,207.9
2024-03-05 05:50:00,225.7,212.2
2024-03-05 05:55:00,233.6,217.9
2024-03-05 06:00:00,229.0,219.8
2024-03-05 06:05:00,234.8,213.3
2024-03-05 06:10:00,221.5,216.9
2024-03-05 06:15:00,224.3,218.3
2024-03-05 06:20:00,232.4,210.6
2024-03-05 06:25:00,223.1,215.6
2024-03-05 06:30:00,234.1,220.6
2024-03-05 06:35:00,233.4,222.5
2024-03-05 06:40:00,231.8,221.3
2024-03-05 06:45:00,239.4,219.8
2024-03-05 06:50:00,231.9,225.3
2024-03-05 06:55:00,228.9,224.4
2024-03-05 07:00:00,237.1,220.3
2024-03-05 07:05:00,237.4,220.3
2024-03-05 07:10:00,237.9,220.9
2024-03-05 07:15:00,230.6,218.0
2024-03-05 07:20:00,240.9,225.8
2024-03-05 07:25:00,232.9,232.4
2024-03-05 07:30:00,241.0,224.1
2024-03-05 07:35:00,238.5,231.7
2024-03-05 07:40:00,241.4,222.2
2024-03-05 07:45:00,,221.3
2024-03-05 07:50:00,236.2,229.7
2024-03-05 07:55:00,233.8,220.9
2024-03-05 08:00:00,243.0,225.5
2024-03-05 08:05:00,236.5,227.5
2024-03-05 08:10:00,237.5,228.5
2024-03-05 08:15:00,236.8,228.2
2024-03-05 08:20:00,245.3,225.2
2024-03-05 08:25:00,238.2,223.0
2024-03-05 08:30:00,235.0,226.2
2024-03-05 08:35:00,245.6,222.7
2024-03-05 08:40:00,242.3,230.6
2024-03-05 08:45:00,233.6,222.9
2024-03-05 08:50:00,237.1,220.7
2024-03-05 08:55:00,248.0,222.2
2024-03-05 09:00:00,234.7,222.3
2024-03-05 09:05:00,236.8,221.5
2024-03-05 09:10:00,244.5,231.3
2024-03-05 09:15:00,234.6,219.1
2024-03-05 09:20:00,243.7,219.6
2024-03-05 09:25:00,237.9,224.7
2024-03-05 09:30:00,243.5,215.3
2024-03-05 09:35:00,236.9,224.3
2024-03-05 09:40:00,232.5,221.9
2024-03-05 09:45:00,235.8,222.1
2024-03-05 09:50:00,235.9,221.0
2024-03-05 09:55:00,241.2,218.1
2024-03-05 10:00:00,239.1,218.0
2024-03-05 10:05:00,229.3,220.8
2024-03-05 10:10:00,231.9,212.2
2024-03-05 10:15:00,231.7,217.4
2024-03-05 10:20:00,226.2,221.4
2024-03-05 10:25:00,224.1,
2024-03-05 10:30:00,227.9,218.6
2024-03-05 10:35:00,229.9,209.2
2024-03-05 10:40:00,226.4,210.6
2024-03-05 10:45:00,224.1,207.3
2024-03-05 10:50:00,225.8,217.9
2024-03-05 10:55:00,222.5,215.6
2024-03-05 11:00:00,226.4,212.8
2024-03-05 11:05:00,226.2,212.7
2024-03-05 11:10:00,225.6,205.3
2024-03-05 11:15:00,223.8,210.3
2024-03-05 11:20:00,219.6,213.6
2024-03-05 11:25:00,226.2,201.6
2024-03-05 11:30:00,218.5,207.6
2024-03-05 11:35:00,218.2,197.2
2024-03-05 11:40:00,218.7,209.4
2024-03-05 11:45:00,216.2,207.1
2024-03-05 11:50:00,212.9,205.2
2024-03-05 11:55:00,213.1,202.9
2024-03-05 12:00:00,214.8,199.0
2024-03-05 12:05:00,213.0,206.4
2024-03-05 12:10:00,207.1,194.9
2024-03-05 12:15:00,213.2,193.6
2024-03-05 12:20:00,218.6,199.2
2024-03-05 12:25:00,211.2,203.0
2024-03-05 12:30:00,208.6,192.7
2024-03-05 12:35:00,202.2,192.1
2024-03-05 12:40:00,209.1,196.1
2024-03-05 12:45:00,198.8,193.9
2024-03-05 12:50:00,207.0,195.5
2024-03-05 12:55:00,199.6,191.1
2024-03-05 13:00:00,197.8,186.0
2024-03-05 13:05:00,202.8,189.6
2024-03-05 13:10:00,199.4,188.9
2024-03-05 13:15:00,,181.8
2024-03-05 13:20:00,185.2,178.0
2024-03-05 13:25:00,197.3,184.3
2024-03-05 13:30:00,193.1,186.6
2024-03-05 13:35:00,196.9,180.6
2024-03-05 13:40:00,186.7,182.3
2024-03-05 13:45:00,183.0,183.1
2024-03-05 13:50:00,182.3,179.7
2024-03-05 13:55:00,186.7,179.7
2024-03-05 14:00:00,185.3,
2024-03-05 14:05:00,174.6,166.5
2024-03-05 14:10:00,177.9,169.6
2024-03-05 14:15:00,171.9,174.7
2024-03-05 14:20:00,183.0,166.0
2024-03-05 14:25:00,175.9,170.0
2024-03-05 14:30:00,170.1,177.4
2024-03-05 14:35:00,176.6,157.2
2024-03-05 14:40:00,171.9,165.4
2024-03-05 14:45:00,172.5,163.8
2024-03-05 14:50:00,171.4,163.3
2024-03-05 14:55:00,168.9,160.6
